timestamp,speed,rpm,engine_load,coolant_temp,timing_advance,intake_temp,throttle,fuel_level,latitude,longitude,accel_x,accel_y,accel_z,driver_behavior,teda_flag,teda_inference_time,fuel_type,fuel_type_prob,fuel_type_inference_time,mmcloud_inference_time,eco,tipoVia,tipoVia_prob,city_highway_inference_time,instant_fuel_consumption,distancia,consumo_total,consumo_medio,notaImetro,tempAmbiente,radar_area,temp_rasp
2025-07-02T17:46:49.019466,6.0,1327.0,39.0,65.0,16.5,39.0,22.0,69.8,-5.8431958,-35.1975247,-1.6247265338897705,-1.7874385118484497,7.936992645263672,cautious,True,0.0835550000033436,gasolina,[0. 1.],48.2117130000006,0.0001110000198423,True,Cidade,[0.61 0.39],160.46862799998962,1601.1971009468486,0.0033333333333333,1601.1971009468486,145.56337281334987,A,28.5,793.575,62.0
2025-07-02T17:46:52.408143,6.0,1327.0,39.0,65.0,16.5,39.0,22.0,69.8,-5.8431956,-35.1975249,-2.2779672145843506,-0.9571290612220764,10.703095436096191,cautious,True,0.1810360000149558,gasolina,[0. 1.],42.969331999984206,0.0001290000000153,True,Cidade,[0.71 0.29],155.56206200000133,1601.1971009468486,0.005,1601.1971009468486,133.43309174557072,A,28.5,793.575,60.9
2025-07-02T17:46:56.034339,15.0,2228.0,25.0,65.0,16.5,39.0,22.0,69.8,-5.8431956,-35.1975249,-3.8524444103240967,-2.9862427711486816,11.12183952331543,cautious,True,0.2208870000117713,gasolina,[0. 1.],53.77551700001959,0.000149000015881,True,Cidade,[0.71 0.29],169.49487800002316,2384.1882326710816,0.0091666666666666,2384.1882326710816,183.39909482085244,A,28.5,885.6,63.1
2025-07-02T17:46:59.426751,15.0,2228.0,25.0,65.0,16.5,39.0,24.0,68.24,-5.8431956,-35.1975249,-2.636890649795532,-3.1417760848999023,10.301101684570312,cautious,True,0.0910920000478654,gasolina,[0. 1.],48.59206300000096,0.0001120000092669,True,Cidade,[0.68 0.32],164.53051499996718,2384.1882326710816,0.0133333333333333,2384.1882326710816,170.29915947650582,A,28.5,925.6,60.4
2025-07-02T17:47:02.834290,15.0,2228.0,25.0,65.0,15.0,39.0,24.0,68.24,-5.8431956,-35.1975249,-2.057827472686768,-2.754138946533203,8.61176872253418,cautious,True,0.090036000017335,gasolina,[0. 1.],50.877001000003474,0.0001290000000153,True,Cidade,[0.78 0.22],169.40052700005026,2082.7391457816348,0.0174999999999999,2082.7391457816348,138.84927638544232,A,28.5,925.6,60.9
2025-07-02T17:47:06.618357,15.0,2228.0,25.0,65.0,15.0,39.0,24.0,68.24,-5.8431956,-35.1975249,-0.9547362327575684,-4.211368083953857,7.9585280418396,cautious,True,0.2606060000402976,gasolina,[0. 1.],154.86007199996266,0.0001109999629989,True,Cidade,[0.75 0.25],210.3554450000047,2082.7391457816348,0.0216666666666666,2082.7391457816348,130.17119661135217,A,28.5,925.6,64.8
2025-07-02T17:47:10.014641,22.0,2228.0,25.0,65.0,15.0,39.0,24.0,68.24,-5.8432524,-35.1975495,-1.9884356260299685,-1.8687944412231443,9.370293617248535,cautious,True,0.0979980000010982,gasolina,[0. 1.],44.57707000000255,0.0001110000198423,True,Cidade,[0.93 0.07],157.2375979999947,3054.684080479731,0.0277777777777777,3054.684080479731,179.6872988517489,A,28.5,1087.58,60.9
2025-07-02T17:47:13.415922,22.0,1488.0,11.0,66.0,15.0,39.0,13.0,68.24,-5.8432524,-35.1975495,-2.395215511322021,-1.643869161605835,10.853843688964844,cautious,False,0.1325530000144681,gasolina,[0. 1.],42.61155199998257,0.0001120000092669,True,Cidade,[0.79 0.21],161.52458800002023,4573.814604374221,0.0338888888888888,4573.814604374221,254.10081135412335,A,28.5,460.02,61.5
2025-07-02T17:47:17.039319,22.0,1488.0,11.0,66.0,-6.0,39.0,13.0,69.41,-5.8432524,-35.1975495,0.1674975901842117,-7.020541667938232,6.915257453918457,cautious,False,0.1835150000033536,gasolina,[0. 1.],53.02168100001836,0.0001860000224951,True,Cidade,[0.68 0.32],172.71086900001364,14211.495377877043,0.0399999999999999,14211.495377877043,747.9734409408971,A,28.5,460.02,63.1
2025-07-02T17:47:20.428475,22.0,1488.0,11.0,66.0,-6.0,39.0,13.0,69.41,-5.8432524,-35.1975495,0.7896314859390259,-3.90987229347229,7.5637125968933105,cautious,False,0.0981649999971523,gasolina,[0. 1.],43.26481700002205,0.0001110000198423,True,Cidade,[0.64 0.36],171.0215690000041,14211.495377877043,0.0461111111111111,14211.495377877043,710.5747688938523,A,28.5,460.02,62.6
2025-07-02T17:47:23.829511,24.0,1488.0,11.0,66.0,-6.0,39.0,13.0,69.41,-5.8432524,-35.1975495,-0.4378865361213684,-1.107876896858215,7.810173034667969,cautious,False,0.097145999973236,gasolina,[0. 1.],46.84119200004488,0.0001300000462833,True,Cidade,[0.63 0.37],171.40730200003418,15503.449503138592,0.0527777777777777,15503.449503138592,738.2595001494568,A,28.5,487.9,60.4
2025-07-02T17:47:27.709369,24.0,1212.0,6.0,66.0,-6.0,39.0,12.0,69.41,-5.8435258,-35.1976643,-0.794417142868042,-3.366701364517212,10.528419494628906,cautious,False,0.1754040000037093,gasolina,[0. 1.],181.89385499999844,9.30000396692776e-05,True,Cidade,[0.81 0.19],313.27392399998644,19033.938003853324,0.0594444444444444,19033.938003853324,865.179000175151,A,28.5,361.8,65.3
