timestamp,speed,rpm,engine_load,coolant_temp,timing_advance,intake_temp,throttle,fuel_level,latitude,longitude,accel_x,accel_y,accel_z,driver_behavior,teda_flag,teda_inference_time,fuel_type,fuel_type_prob,fuel_type_inference_time,mmcloud_inference_time,eco,tipoVia,tipoVia_prob,city_highway_inference_time,instant_fuel_consumption,distancia,consumo_total,consumo_medio,notaImetro,tempAmbiente,radar_area,temp_rasp
2025-07-02T20:34:10.210675,0.0,950.0,45.0,80.0,-7.0,49.0,16.0,51.76,-5.8432127,-35.197634,0.1842473447322845,-1.34476637840271,9.556933403015137,cautious,False,0.0921660011954372,etanol,[1. 0.],45.723231000010855,0.0001299995346926,True,Cidade,[0.54 0.46],145.72567100003653,128.9528005758765,0.0,128.9528005758765,11.722981870534229,A,28.5,573.75,64.2
2025-07-02T20:34:13.651478,0.0,950.0,45.0,80.0,-7.0,49.0,16.0,51.76,-5.8432127,-35.197634,0.1052841991186142,-1.1222338676452637,9.382257461547852,cautious,False,0.1063340005202917,etanol,[1. 0.],56.16794799971103,0.0001850003172876,True,Cidade,[0.55 0.45],151.5066209994984,128.9528005758765,0.0,128.9528005758765,10.746066714656374,A,28.5,573.75,61.5
2025-07-02T20:34:17.208720,0.0,963.0,45.0,80.0,-7.0,49.0,16.0,51.76,-5.8432127,-35.197634,0.3254238665103912,-1.191625714302063,9.377471923828123,cautious,False,0.1727029994071927,etanol,[1. 0.],41.06457399939245,0.0001299995346926,True,Cidade,[0.51 0.49],140.46175799921912,127.21200472178889,0.0,127.21200472178889,9.78553882475299,A,28.5,576.675,66.4
2025-07-02T20:34:20.638493,0.0,963.0,45.0,81.0,-7.0,49.0,16.0,51.76,-5.8432127,-35.1976344,0.229710966348648,-1.1724830865859983,10.107282638549805,cautious,False,0.0903330001165159,etanol,[1. 0.],43.76817900083552,0.0001110001903725,True,Rodovia,[0.46 0.54],146.13156000086747,127.21200472178889,0.0,127.21200472178889,9.086571765842065,A,28.5,576.675,63.1
2025-07-02T20:34:24.054687,0.0,963.0,45.0,81.0,-7.0,49.0,16.0,51.76,-5.8432127,-35.1976344,0.1674975901842117,-1.2251251935958862,9.667003631591797,cautious,False,0.1073889998224331,etanol,[1. 0.],55.809448000218254,0.0001480002538301,True,Rodovia,[0.27 0.73],159.72828899975866,127.21200472178889,0.0,127.21200472178889,8.480800314785926,A,28.5,576.675,64.2
2025-07-02T20:34:27.849766,0.0,963.0,45.0,81.0,-7.0,49.0,16.0,51.76,-5.8432127,-35.1976344,0.1866401731967926,-1.275374412536621,9.592825889587402,cautious,False,0.1114439983211923,etanol,[1. 0.],194.37756200022704,0.000130001353682,True,Rodovia,[0.45 0.55],197.57642500007933,127.21200472178889,0.0,127.21200472178889,7.9507502951118045,A,28.5,576.675,68.1
2025-07-02T20:34:31.230216,0.0,973.0,45.0,81.0,-7.0,49.0,16.0,51.76,-5.8432127,-35.1976344,-0.028713870793581,-1.043270707130432,10.040284156799316,cautious,False,0.1366110009257681,etanol,[1. 0.],42.814958998860675,0.00012900090951,True,Cidade,[0.55 0.45],143.66924999922048,125.90458432382596,0.0,125.90458432382596,7.406152019048586,A,28.5,578.925,64.8
2025-07-02T20:34:34.621322,0.0,973.0,68.0,81.0,-7.0,49.0,21.0,54.9,-5.8432127,-35.1976344,0.1411765366792678,-0.8614161610603333,10.210174560546877,cautious,True,0.0966110001172637,etanol,[0.99 0.01],58.24290600139648,9.300129022449256e-05,True,Cidade,[0.75 0.25],143.20113999929163,125.90458432382596,0.0,125.90458432382596,6.994699129101443,A,28.5,1044.82,60.9
2025-07-02T20:34:38.208568,0.0,973.0,68.0,81.0,-10.5,49.0,21.0,54.9,-5.8432125,-35.1976347,-0.1627119332551956,-1.4404792785644531,9.667003631591797,cautious,True,0.0862960005179047,etanol,[0.99 0.01],46.19478499989782,0.0001289990905206,True,Cidade,[0.8 0.2],146.48172499983048,90.81642147948102,0.0,90.81642147948102,4.779811656814791,A,28.5,1044.82,66.4
2025-07-02T20:34:41.638879,0.0,973.0,68.0,81.0,-10.5,49.0,21.0,54.9,-5.8432125,-35.1976347,0.7250252366065979,-1.0480563640594482,9.51386260986328,cautious,True,0.0980370004981523,etanol,[0.99 0.01],45.55565699956787,0.0001289990905206,True,Cidade,[0.78 0.22],149.6998849997908,90.81642147948102,0.0,90.81642147948102,4.540821073974051,A,28.5,1044.82,62.6
