,data,hora,rodovia,km,municipio,tipo,gravidade,latitude,longitude
11373,2023-03-15,11:10:00,304.0,38,MOSSORO,Queda de ocupante de veículo,Com Vítimas Fatais,-5.18138457,-37.36832252
11379,2023-03-15,11:10:00,304.0,38,MOSSORO,Tombamento,Com Vítimas Fatais,-5.18138457,-37.36832252
11385,2023-03-15,11:10:00,304.0,38,MOSSORO,Colisão traseira,Com Vítimas Fatais,-5.18138457,-37.36832252
11391,2023-03-15,18:25:00,101.0,161,CANGUARETAMA,Colisão frontal,Com Vítimas Feridas,-6.37832592,-35.14846487
11393,2023-02-17,04:35:00,304.0,38,MOSSORO,Atropelamento de Pedestre,Com Vítimas Feridas,-5.18138457,-37.36832252
11397,2023-03-17,09:30:00,406.0,103,JOAO CAMARA,Colisão transversal,Com Vítimas Feridas,-5.53564401,-35.81467867
11399,2023-03-17,18:30:00,101.0,107,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.919193,-35.264118
11401,2023-03-17,19:30:00,101.0,99,NATAL,Colisão traseira,Sem Vítimas,-5.87365,-35.220673
11403,2023-03-19,18:20:00,226.0,58,SENADOR ELOI DE SOUZA,Queda de ocupante de veículo,Com Vítimas Feridas,-6.028705,-35.6651
11409,2023-03-19,18:20:00,226.0,58,SENADOR ELOI DE SOUZA,Tombamento,Com Vítimas Feridas,-6.028705,-35.6651
11415,2023-03-19,18:20:00,226.0,58,SENADOR ELOI DE SOUZA,Colisão lateral sentido oposto,Com Vítimas Feridas,-6.028705,-35.6651
11421,2023-03-20,15:20:00,304.0,298,MACAIBA,Colisão transversal,Com Vítimas Feridas,-5.8682343,-35.3321791
11422,2023-03-20,17:20:00,101.0,107,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.919193,-35.264118
11424,2023-03-20,22:25:00,304.0,47,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.2267718,-37.3230583
11425,2023-03-21,11:00:00,101.0,94,NATAL,Tombamento,Com Vítimas Feridas,-5.83176615,-35.21191342
11429,2023-03-21,11:00:00,101.0,94,NATAL,Colisão traseira,Com Vítimas Feridas,-5.83176615,-35.21191342
11433,2023-03-21,17:40:00,101.0,121,SAO JOSE DE MIPIBU,Colisão traseira,Com Vítimas Feridas,-6.04338592,-35.24621873
11436,2023-03-21,18:00:00,101.0,81,SAO GONCALO DO AMARANTE,Tombamento,Com Vítimas Feridas,-5.76469466,-35.28295988
11444,2023-03-21,18:00:00,101.0,81,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Com Vítimas Feridas,-5.76469466,-35.28295988
11452,2023-03-21,18:00:00,101.0,81,SAO GONCALO DO AMARANTE,Colisão traseira,Com Vítimas Feridas,-5.76469466,-35.28295988
11468,2023-03-21,14:50:00,101.0,151,GOIANINHA,Colisão lateral mesmo sentido,Com Vítimas Feridas,-6.30228615,-35.19185327
11471,2023-03-22,13:00:00,101.0,85,SAO GONCALO DO AMARANTE,Colisão frontal,Com Vítimas Feridas,-5.777664,-35.249371
11473,2023-03-22,16:25:00,110.0,46,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.203384,-37.325634
11476,2023-03-22,16:25:00,110.0,46,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.203384,-37.325634
11479,2023-03-22,18:25:00,101.0,161,CANGUARETAMA,Atropelamento de Pedestre,Com Vítimas Feridas,-6.37832592,-35.14846487
11481,2023-03-22,19:52:00,101.0,146,GOIANINHA,Atropelamento de Pedestre,Com Vítimas Feridas,-6.26255354,-35.21147156
11483,2023-03-22,15:43:00,405.0,191,MAJOR SALES,Capotamento,Com Vítimas Feridas,-6.43405421,-38.33934794
11486,2023-03-22,15:43:00,405.0,191,MAJOR SALES,Saída de leito carroçável,Com Vítimas Feridas,-6.43405421,-38.33934794
11489,2023-03-23,07:30:00,101.0,103,PARNAMIRIM,Colisão traseira,Sem Vítimas,-5.89034022,-35.24894996
11492,2023-03-23,14:00:00,101.0,83,SAO GONCALO DO AMARANTE,Atropelamento de Pedestre,Com Vítimas Feridas,-5.771044,-35.266171
11494,2023-03-24,04:00:00,304.0,83,ACU,Colisão frontal,Com Vítimas Fatais,-5.5144996,-37.12623596
11529,2023-03-24,08:15:00,304.0,216,CAICARA DO RIO DO VENTO,Colisão traseira,Com Vítimas Feridas,-5.75614196,-36.02459399
11534,2023-03-24,09:00:00,101.0,96,NATAL,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.84949622,-35.20890752
11546,2023-03-24,09:00:00,101.0,96,NATAL,Engavetamento,Com Vítimas Feridas,-5.84949622,-35.20890752
11558,2023-03-24,10:39:00,101.0,149,GOIANINHA,Colisão lateral mesmo sentido,Com Vítimas Feridas,-6.28708712,-35.20055221
11560,2023-03-24,15:10:00,304.0,38,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.18138457,-37.36832252
11561,2023-03-24,19:45:00,101.0,83,NATAL,Atropelamento de Pedestre,Com Vítimas Feridas,-5.771044,-35.266171
11564,2023-03-25,05:55:00,101.0,99,NATAL,Colisão com objeto,Com Vítimas Feridas,-5.87365,-35.220673
11565,2023-03-25,07:55:00,226.0,14,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.85369361,-35.3275818
11569,2023-03-25,13:00:00,101.0,108,PARNAMIRIM,Colisão traseira,Sem Vítimas,-5.92823,-35.264656
11572,2023-03-25,21:30:00,101.0,121,SAO JOSE DE MIPIBU,Colisão lateral mesmo sentido,Sem Vítimas,-6.04338592,-35.24621873
11574,2023-03-25,16:20:00,304.0,257,SANTA MARIA,Colisão traseira,Sem Vítimas,-5.84181423,-35.69165405
11578,2023-03-25,15:30:00,101.0,104,PARNAMIRIM,Colisão com objeto,Com Vítimas Feridas,-5.892745,-35.257225
11580,2023-03-26,03:40:00,110.0,49,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.21749782,-37.32858365
11582,2023-03-26,03:40:00,110.0,49,MOSSORO,Colisão lateral sentido oposto,Com Vítimas Feridas,-5.21749782,-37.32858365
11584,2023-03-26,07:15:00,405.0,63,APODI,Tombamento,Com Vítimas Fatais,-5.55525804,-37.74362694
11586,2023-03-26,07:15:00,405.0,63,APODI,Saída de leito carroçável,Com Vítimas Fatais,-5.55525804,-37.74362694
11588,2023-03-26,07:20:00,304.0,291,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.86769816,-35.39394002
11590,2023-03-26,07:20:00,304.0,291,MACAIBA,Colisão com objeto,Com Vítimas Feridas,-5.86769816,-35.39394002
11592,2023-03-27,10:30:00,101.0,128,NISIA FLORESTA,Queda de ocupante de veículo,Com Vítimas Feridas,-6.103735,-35.23427403
11594,2023-03-27,14:15:00,101.0,95,NATAL,Colisão traseira,Sem Vítimas,-5.840768,-35.210358
11596,2023-03-27,07:30:00,101.0,118,SAO JOSE DE MIPIBU,Colisão traseira,Com Vítimas Feridas,-6.016059,-35.253475
11600,2023-03-28,08:10:00,110.0,47,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.20338376,-37.32563418
11603,2023-03-29,05:50:00,101.0,74,EXTREMOZ,Colisão transversal,Com Vítimas Feridas,-5.71406254,-35.27232767
11606,2023-01-25,19:30:00,406.0,151,CEARA-MIRIM,Atropelamento de Pedestre,Com Vítimas Feridas,-5.65094554,-35.42341594
11610,2023-03-29,07:50:00,304.0,31,MOSSORO,Tombamento,Com Vítimas Feridas,-5.125933,-37.342953
11612,2023-03-29,07:50:00,304.0,31,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.125933,-37.342953
11614,2023-03-29,17:00:00,226.0,385,SERRINHA DOS PINTOS,Queda de ocupante de veículo,Com Vítimas Fatais,-6.187116,-38.006958
11616,2023-03-29,17:00:00,226.0,385,SERRINHA DOS PINTOS,Tombamento,Com Vítimas Fatais,-6.187116,-38.006958
11618,2023-03-29,17:00:00,226.0,385,SERRINHA DOS PINTOS,Colisão frontal,Com Vítimas Fatais,-6.187116,-38.006958
11620,2023-03-29,18:30:00,101.0,98,NATAL,Colisão traseira,Com Vítimas Feridas,-5.865723,-35.216537
11622,2023-03-30,08:55:00,101.0,94,NATAL,Colisão traseira,Com Vítimas Feridas,-5.83176615,-35.21191342
11624,2023-03-30,15:16:00,226.0,364,FRUTUOSO GOMES,Tombamento,Com Vítimas Feridas,-6.173813,-37.848032
11626,2023-03-30,15:16:00,226.0,364,FRUTUOSO GOMES,Saída de leito carroçável,Com Vítimas Feridas,-6.173813,-37.848032
11628,2023-03-31,10:00:00,101.0,96,NATAL,Colisão traseira,Com Vítimas Feridas,-5.84949622,-35.20890752
11638,2023-03-31,13:50:00,226.0,8,MACAIBA,Colisão frontal,Com Vítimas Feridas,-5.83583319,-35.28030896
11640,2023-03-31,18:00:00,101.0,98,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.865723,-35.216537
11641,2023-04-01,04:20:00,110.0,15,AREIA BRANCA,Capotamento,Com Vítimas Feridas,-5.02567823,-37.12113879
11642,2023-04-01,18:00:00,101.0,113,SAO JOSE DE MIPIBU,Capotamento,Sem Vítimas,-5.973247,-35.26489
11643,2023-04-01,20:35:00,101.0,104,PARNAMIRIM,Colisão transversal,Com Vítimas Feridas,-5.892745,-35.257225
11645,2023-04-03,16:00:00,304.0,24,MOSSORO,Saída de leito carroçável,Com Vítimas Feridas,-5.06488233,-37.33287055
11646,2023-04-03,16:45:00,101.0,78,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.740798,-35.290199
11647,2023-04-04,12:00:00,427.0,2,CURRAIS NOVOS,Tombamento,Com Vítimas Feridas,-6.282889,-36.521175
11649,2023-04-04,12:00:00,427.0,2,CURRAIS NOVOS,Colisão transversal,Com Vítimas Feridas,-6.282889,-36.521175
11651,2023-04-05,10:30:00,101.0,104,PARNAMIRIM,Colisão traseira,Sem Vítimas,-5.892745,-35.257225
11652,2023-04-05,14:10:00,427.0,112,SAO FERNANDO,Capotamento,Sem Vítimas,-6.45948404,-37.19740291
11655,2023-04-05,14:10:00,427.0,112,SAO FERNANDO,Colisão lateral sentido oposto,Sem Vítimas,-6.45948404,-37.19740291
11658,2023-04-05,14:10:00,427.0,112,SAO FERNANDO,Colisão frontal,Sem Vítimas,-6.45948404,-37.19740291
11661,2023-04-05,15:15:00,101.0,97,PARNAMIRIM,Colisão traseira,Sem Vítimas,-5.857612,-35.212723
11663,2023-04-05,18:37:00,101.0,83,NATAL,Colisão traseira,Com Vítimas Feridas,-5.771044,-35.266171
11666,2023-04-06,17:30:00,101.0,103,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.89034022,-35.24894996
11669,2023-04-06,17:30:00,101.0,103,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.89034022,-35.24894996
11672,2023-04-06,04:00:00,427.0,125,TIMBAUBA DOS BATISTAS,Capotamento,Com Vítimas Feridas,-6.55127665,-37.26336235
11674,2023-04-07,14:25:00,405.0,152,PAU DOS FERROS,Colisão lateral mesmo sentido,Com Vítimas Feridas,-6.12389317,-38.20650897
11678,2023-04-07,17:50:00,405.0,74,APODI,Queda de ocupante de veículo,Com Vítimas Feridas,-5.63945414,-37.80018926
11679,2023-04-07,14:30:00,405.0,61,FELIPE GUERRA,Saída de leito carroçável,Com Vítimas Feridas,-5.54056895,-37.73311207
11680,2023-04-07,21:45:00,304.0,45,MOSSORO,Colisão com objeto,Sem Vítimas,-5.2250698,-37.3490001
11681,2023-04-08,07:38:00,101.0,96,NATAL,Colisão transversal,Com Vítimas Feridas,-5.84949622,-35.20890752
11684,2023-04-09,03:45:00,101.0,129,SAO JOSE DE MIPIBU,Capotamento,Com Vítimas Feridas,-6.112119,-35.233627
11696,2023-04-09,16:00:00,304.0,270,IELMO MARINHO,Saída de leito carroçável,Com Vítimas Feridas,-5.87162465,-35.57815193
11702,2023-04-09,16:00:00,304.0,270,IELMO MARINHO,Colisão lateral sentido oposto,Com Vítimas Feridas,-5.87162465,-35.57815193
11708,2023-04-09,18:25:00,101.0,145,GOIANINHA,Colisão lateral mesmo sentido,Com Vítimas Feridas,-6.25289648,-35.21483129
11710,2023-04-10,15:45:00,101.0,136,ARES,Colisão transversal,Com Vítimas Feridas,-6.17193583,-35.21976075
11712,2023-04-10,18:45:00,101.0,85,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Com Vítimas Feridas,-5.777664,-35.249371
11716,2023-04-10,18:45:00,101.0,85,SAO GONCALO DO AMARANTE,Tombamento,Com Vítimas Feridas,-5.777664,-35.249371
11720,2023-04-10,18:45:00,101.0,85,SAO GONCALO DO AMARANTE,Atropelamento de Pedestre,Com Vítimas Feridas,-5.777664,-35.249371
11724,2023-04-11,09:31:00,304.0,296,MACAIBA,Colisão lateral sentido oposto,Sem Vítimas,-5.86484905,-35.34931012
11726,2023-04-11,13:00:00,304.0,11,MOSSORO,Tombamento,Com Vítimas Feridas,-4.96418497,-37.39394095
11727,2023-04-11,19:20:00,101.0,100,PARNAMIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.88106901,-35.22542396
11730,2023-04-11,19:20:00,101.0,100,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.88106901,-35.22542396
11733,2023-04-12,07:21:00,405.0,1,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.19170196,-37.361471
11734,2023-04-12,07:21:00,405.0,1,MOSSORO,Tombamento,Com Vítimas Feridas,-5.19170196,-37.361471
11735,2023-04-12,16:30:00,226.0,109,SANTA CRUZ,Atropelamento de Pedestre,Com Vítimas Feridas,-6.23557582,-36.01208682
11737,2023-04-13,06:00:00,101.0,96,NATAL,Atropelamento de Pedestre,Com Vítimas Fatais,-5.84949622,-35.20890752
11740,2023-04-13,08:20:00,101.0,84,SAO GONCALO DO AMARANTE,Atropelamento de Animal,Com Vítimas Feridas,-5.774175,-35.257801
11741,2023-04-13,18:31:00,101.0,98,NATAL,Colisão traseira,Com Vítimas Feridas,-5.865723,-35.216537
11743,2023-04-14,05:50:00,101.0,84,NATAL,Colisão lateral mesmo sentido,Sem Vítimas,-5.774175,-35.257801
11745,2023-04-14,08:00:00,101.0,98,NATAL,Colisão traseira,Sem Vítimas,-5.865723,-35.216537
11757,2023-04-14,08:20:00,101.0,109,PARNAMIRIM,Colisão transversal,Com Vítimas Feridas,-5.937378,-35.26483
11760,2023-04-14,17:59:00,110.0,48,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.209,-37.333
11762,2023-04-14,18:52:00,101.0,124,SAO JOSE DE MIPIBU,Colisão traseira,Sem Vítimas,-6.07815599,-35.23412006
11764,2023-04-14,19:00:00,304.0,289,MACAIBA,Engavetamento,Sem Vítimas,-5.864849,-35.349312
11768,2023-04-15,16:00:00,226.0,303,AUGUSTO SEVERO,Colisão frontal,Com Vítimas Feridas,-5.97103696,-37.36917228
11770,2023-04-16,19:00:00,405.0,1,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.19170196,-37.361471
11771,2023-04-17,00:30:00,304.0,219,CAICARA DO RIO DO VENTO,Incêndio,Sem Vítimas,-5.74840756,-35.94329757
11772,2023-04-17,07:41:00,405.0,0,MOSSORO,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.1914673,-37.351887
11774,2023-04-17,10:40:00,101.0,96,NATAL,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.84949622,-35.20890752
11777,2023-04-17,17:10:00,304.0,301,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.87657067,-35.30647289
11778,2023-04-18,05:00:00,304.0,228,RIACHUELO,Colisão frontal,Sem Vítimas,-5.748617,-35.924877
11779,2023-04-18,08:15:00,101.0,98,NATAL,Colisão traseira,Sem Vítimas,-5.865723,-35.216537
11780,2023-04-19,05:20:00,101.0,108,PARNAMIRIM,Atropelamento de Pedestre,Com Vítimas Fatais,-5.92823,-35.264656
11783,2023-03-25,07:30:00,101.0,85,SAO GONCALO DO AMARANTE,Tombamento,Com Vítimas Feridas,-5.777664,-35.249371
11798,2023-03-25,07:30:00,101.0,85,SAO GONCALO DO AMARANTE,Colisão traseira,Com Vítimas Feridas,-5.777664,-35.249371
11828,2023-04-21,00:35:00,406.0,166,SAO GONCALO DO AMARANTE,Tombamento,Sem Vítimas,-5.7466896,-35.33149685
11829,2023-04-21,00:35:00,406.0,166,SAO GONCALO DO AMARANTE,Saída de leito carroçável,Sem Vítimas,-5.7466896,-35.33149685
11830,2023-04-21,11:00:00,304.0,75,MOSSORO,Saída de leito carroçável,Com Vítimas Feridas,-5.43735203,-37.19777204
11831,2023-04-23,12:30:00,101.0,96,NATAL,Colisão traseira,Com Vítimas Feridas,-5.84949622,-35.20890752
11837,2023-04-23,16:00:00,405.0,105,ITAU,Saída de leito carroçável,Sem Vítimas,-5.81999296,-37.95884902
11838,2023-04-23,20:04:00,226.0,166,CURRAIS NOVOS,Colisão lateral sentido oposto,Sem Vítimas,-6.204627,-36.402527
11842,2023-04-24,04:10:00,226.0,80,TANGARA,Colisão frontal,Com Vítimas Feridas,-6.18392073,-35.77550021
11846,2023-04-24,08:30:00,304.0,295,MACAIBA,Engavetamento,Com Vítimas Feridas,-5.86605927,-35.35822096
11861,2023-04-24,11:15:00,101.0,84,SAO GONCALO DO AMARANTE,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.774175,-35.257801
11866,2023-04-24,14:15:00,304.0,199,LAJES,Colisão lateral sentido oposto,Com Vítimas Feridas,-5.72306717,-36.17379706
11870,2023-04-24,17:30:00,304.0,306,PARNAMIRIM,Atropelamento de Pedestre,Com Vítimas Feridas,-5.89012265,-35.26352022
11873,2023-04-24,17:50:00,101.0,108,PARNAMIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.92823,-35.264656
11881,2023-04-24,17:50:00,101.0,108,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.92823,-35.264656
11889,2023-02-11,22:00:00,101.0,95,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.840768,-35.210358
11892,2023-04-25,07:30:00,304.0,27,MOSSORO,Colisão traseira,Sem Vítimas,-5.10456065,-37.33811639
11894,2023-04-25,08:43:00,304.0,294,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.864849,-35.349312
11896,2023-04-26,08:30:00,101.0,124,SAO JOSE DE MIPIBU,Colisão traseira,Sem Vítimas,-6.07815599,-35.23412006
11898,2023-04-26,08:30:00,101.0,98,NATAL,Engavetamento,Sem Vítimas,-5.865723,-35.216537
11906,2023-04-26,16:00:00,110.0,57,MOSSORO,Tombamento,Com Vítimas Feridas,-5.28100299,-37.3311407
11907,2023-04-26,16:00:00,110.0,57,MOSSORO,Saída de leito carroçável,Com Vítimas Feridas,-5.28100299,-37.3311407
11908,2023-04-26,18:30:00,101.0,104,PARNAMIRIM,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.892745,-35.257225
11912,2023-04-27,14:50:00,101.0,103,PARNAMIRIM,Colisão traseira,Sem Vítimas,-5.89034022,-35.24894996
11914,2023-04-28,18:00:00,101.0,26,RIO DO FOGO,Atropelamento de Animal,Com Vítimas Feridas,-5.33861688,-35.39702083
11917,2023-04-28,19:00:00,304.0,117,ITAJA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.62191396,-36.88051498
11923,2023-04-28,19:00:00,304.0,117,ITAJA,Colisão traseira,Com Vítimas Feridas,-5.62191396,-36.88051498
11929,2023-04-28,19:10:00,226.0,70,SERRA CAIADA,Saída de leito carroçável,Sem Vítimas,-6.114698,-35.71707
11933,2023-04-28,19:10:00,226.0,70,SERRA CAIADA,Colisão traseira,Sem Vítimas,-6.114698,-35.71707
11937,2023-04-29,11:55:00,226.0,176,CURRAIS NOVOS,Queda de ocupante de veículo,Com Vítimas Feridas,-6.26216835,-36.51661662
11941,2023-04-29,11:55:00,226.0,176,CURRAIS NOVOS,Colisão lateral mesmo sentido,Com Vítimas Feridas,-6.26216835,-36.51661662
11945,2023-04-29,17:49:00,101.0,96,NATAL,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.84949622,-35.20890752
11948,2023-04-29,18:00:00,304.0,68,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.386368,-37.234276
11950,2023-04-29,18:00:00,304.0,68,MOSSORO,Tombamento,Com Vítimas Feridas,-5.386368,-37.234276
11952,2023-04-29,18:00:00,304.0,68,MOSSORO,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.386368,-37.234276
11954,2023-04-29,20:20:00,406.0,171,SAO GONCALO DO AMARANTE,Capotamento,Com Vítimas Feridas,-5.76172663,-35.29115323
11955,2023-04-29,19:50:00,101.0,80,SAO GONCALO DO AMARANTE,Colisão lateral mesmo sentido,Sem Vítimas,-5.75852229,-35.28806121
11957,2023-05-01,00:00:00,304.0,283,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.88178314,-35.46369696
11961,2023-05-01,17:39:00,101.0,85,NATAL,Colisão traseira,Sem Vítimas,-5.777664,-35.249371
11965,2023-05-02,05:37:00,101.0,30,RIO DO FOGO,Colisão transversal,Com Vítimas Feridas,-5.36915407,-35.37742011
11973,2023-05-02,12:34:00,226.0,159,CURRAIS NOVOS,Saída de leito carroçável,Com Vítimas Feridas,-6.20030564,-36.38520007
11975,2023-05-03,08:40:00,101.0,94,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.83176615,-35.21191342
11976,2023-05-05,17:58:00,101.0,98,NATAL,Colisão traseira,Com Vítimas Feridas,-5.865723,-35.216537
11980,2023-05-06,21:30:00,110.0,46,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.203384,-37.325634
11988,2023-05-06,21:30:00,110.0,46,MOSSORO,Colisão frontal,Com Vítimas Feridas,-5.203384,-37.325634
11996,2023-05-07,00:40:00,101.0,97,NATAL,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.857612,-35.212723
11998,2023-05-07,08:25:00,101.0,130,SAO JOSE DE MIPIBU,Saída de leito carroçável,Sem Vítimas,-6.119429,-35.229355
11999,2023-05-08,15:40:00,304.0,184,ANGICOS,Tombamento,Com Vítimas Feridas,-5.690064,-36.302021
12002,2023-05-08,17:00:00,304.0,36,MOSSORO,Colisão com objeto,Com Vítimas Feridas,-5.16853634,-37.35540171
12006,2023-05-08,17:00:00,304.0,36,MOSSORO,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.16853634,-37.35540171
12010,2023-05-08,17:15:00,304.0,30,MOSSORO,Tombamento,Com Vítimas Feridas,-5.11703801,-37.34100094
12012,2023-05-08,17:15:00,304.0,30,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.11703801,-37.34100094
12014,2023-05-09,06:52:00,304.0,300,MACAIBA,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.8737673,-35.3150361
12016,2023-05-09,08:21:00,101.0,108,PARNAMIRIM,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.92823,-35.264656
12018,2023-05-09,15:15:00,101.0,103,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.89034022,-35.24894996
12020,2023-05-09,14:00:00,427.0,12,ACARI,Colisão lateral mesmo sentido,Com Vítimas Feridas,-6.34753729,-36.56953305
12028,2023-05-09,14:00:00,427.0,12,ACARI,Capotamento,Com Vítimas Feridas,-6.34753729,-36.56953305
12036,2023-05-09,14:00:00,427.0,12,ACARI,Saída de leito carroçável,Com Vítimas Feridas,-6.34753729,-36.56953305
12044,2023-05-11,13:30:00,110.0,48,MOSSORO,Colisão traseira,Sem Vítimas,-5.209,-37.333
12046,2023-05-11,18:45:00,304.0,296,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.86484905,-35.34931012
12048,2023-05-13,13:07:00,304.0,301,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.87657067,-35.30647289
12049,2023-05-14,01:05:00,304.0,298,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.8682343,-35.3321791
12052,2023-05-14,05:38:00,304.0,266,SAO PEDRO,Saída de leito carroçável,Com Vítimas Feridas,-5.86093571,-35.61228093
12053,2023-05-14,05:38:00,304.0,266,SAO PEDRO,Colisão frontal,Com Vítimas Feridas,-5.86093571,-35.61228093
12054,2023-05-14,14:00:00,304.0,33,MOSSORO,Eventos atípicos,Com Vítimas Feridas,-5.153118,-37.348802
12059,2023-05-14,14:00:00,304.0,33,MOSSORO,Colisão com objeto,Com Vítimas Feridas,-5.153118,-37.348802
12064,2023-05-16,08:21:00,101.0,94,NATAL,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.83176615,-35.21191342
12067,2023-05-17,08:50:00,406.0,160,CEARA-MIRIM,Colisão transversal,Com Vítimas Feridas,-5.71375666,-35.37210457
12073,2023-05-18,08:40:00,101.0,94,NATAL,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.83176615,-35.21191342
12075,2023-05-19,07:10:00,101.0,100,PARNAMIRIM,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.88106901,-35.22542396
12077,2023-05-19,18:15:00,226.0,0,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.800019,-35.238174
